date,close,high,low,open,volume
2015-11-09 00:00:00+00:00,120.57,121.81,120.05,120.96,33871405
2015-11-10 00:00:00+00:00,116.77,118.07,116.061,116.9,59127931
2015-11-11 00:00:00+00:00,116.11,117.42,115.21,116.37,45217971
2015-11-12 00:00:00+00:00,115.72,116.82,115.65,116.26,32525579
2015-11-13 00:00:00+00:00,112.34,115.57,112.27,115.2,45812403
2015-11-16 00:00:00+00:00,114.175,114.24,111,111.38,38106701
2015-11-17 00:00:00+00:00,113.69,115.05,113.32,114.92,27583101
2015-11-18 00:00:00+00:00,117.29,117.49,115.5,115.76,46674697
2015-11-19 00:00:00+00:00,118.78,119.75,116.76,117.64,43295820
2015-11-20 00:00:00+00:00,119.3,119.92,118.85,119.2,34287096
2015-11-23 00:00:00+00:00,117.75,119.73,117.34,119.27,32482528
2015-11-24 00:00:00+00:00,118.88,119.35,117.12,117.33,42803172
2015-11-25 00:00:00+00:00,118.03,119.23,117.92,119.21,21388308
2015-11-27 00:00:00+00:00,117.81,118.41,117.6,118.29,13046445
2015-11-30 00:00:00+00:00,118.3,119.41,117.75,117.99,39180322
2015-12-01 00:00:00+00:00,117.34,118.81,116.86,118.75,34852374
2015-12-02 00:00:00+00:00,116.28,118.11,116.08,117.05,33386563
2015-12-03 00:00:00+00:00,115.2,116.79,114.22,116.55,41569509
2015-12-04 00:00:00+00:00,119.03,119.25,115.11,115.29,57776977
2015-12-07 00:00:00+00:00,118.28,119.86,117.81,118.98,32084249
2015-12-08 00:00:00+00:00,118.23,118.6,116.86,117.52,34309450
2015-12-09 00:00:00+00:00,115.62,117.69,115.08,117.64,46361357
2015-12-10 00:00:00+00:00,116.17,116.94,115.51,116.04,29212727
2015-12-11 00:00:00+00:00,113.18,115.39,112.851,115.19,46886161
2015-12-14 00:00:00+00:00,112.48,112.68,109.79,112.18,65003609
2015-12-15 00:00:00+00:00,110.49,112.8,110.35,111.94,53323105
2015-12-16 00:00:00+00:00,111.34,111.99,108.8,111.07,56238467
2015-12-17 00:00:00+00:00,108.98,112.25,108.98,112.02,44772827
2015-12-18 00:00:00+00:00,106.03,109.52,105.81,108.91,96453327
2015-12-21 00:00:00+00:00,107.33,107.37,105.57,107.28,47590610
2015-12-22 00:00:00+00:00,107.23,107.72,106.451,107.4,32789367
2015-12-23 00:00:00+00:00,108.61,108.85,107.2,107.27,32657354
2015-12-24 00:00:00+00:00,108.03,109,107.95,109,13596680
2015-12-28 00:00:00+00:00,106.82,107.69,106.1807,107.59,26704210
2015-12-29 00:00:00+00:00,108.74,109.43,106.86,106.96,30931243
2015-12-30 00:00:00+00:00,107.32,108.7,107.18,108.58,25213777
2015-12-31 00:00:00+00:00,105.26,107.03,104.82,107.01,40912316
2016-01-04 00:00:00+00:00,105.35,105.368,102,102.61,67649387
2016-01-05 00:00:00+00:00,102.71,105.85,102.41,105.75,55790992
2016-01-06 00:00:00+00:00,100.7,102.37,99.87,100.56,68457388
2016-01-07 00:00:00+00:00,96.45,100.13,96.43,98.68,81094428
2016-01-08 00:00:00+00:00,96.96,99.11,96.76,98.55,70798016
2016-01-11 00:00:00+00:00,98.53,99.06,97.34,98.97,49739377
2016-01-12 00:00:00+00:00,99.96,100.69,98.8399,100.55,49154227
2016-01-13 00:00:00+00:00,97.39,101.19,97.3,100.32,62439631
2016-01-14 00:00:00+00:00,99.52,100.48,95.74,97.96,63170127
2016-01-15 00:00:00+00:00,97.13,97.71,95.36,96.2,79833891
2016-01-19 00:00:00+00:00,96.66,98.65,95.5,98.41,53087747
2016-01-20 00:00:00+00:00,96.79,98.1897,93.42,95.1,72334416
2016-01-21 00:00:00+00:00,96.3,97.88,94.94,97.06,52161463
2016-01-22 00:00:00+00:00,101.42,101.46,98.37,98.63,65800467
2016-01-25 00:00:00+00:00,99.44,101.53,99.21,101.52,51794525
2016-01-26 00:00:00+00:00,99.99,100.88,98.07,99.93,75077002
2016-01-27 00:00:00+00:00,93.42,96.6289,93.34,96.04,133369674
2016-01-28 00:00:00+00:00,94.09,94.52,92.39,93.79,55678825
2016-01-29 00:00:00+00:00,97.34,97.34,94.35,94.79,64416504
2016-02-01 00:00:00+00:00,96.43,96.71,95.4,96.47,40943541
2016-02-02 00:00:00+00:00,94.48,96.04,94.28,95.42,37357215
2016-02-03 00:00:00+00:00,96.35,96.84,94.08,95,45964294
2016-02-04 00:00:00+00:00,96.6,97.33,95.19,95.86,46471652
2016-02-05 00:00:00+00:00,94.02,96.92,93.69,96.52,46418064
2016-02-08 00:00:00+00:00,95.01,95.7,93.04,93.13,54021375
2016-02-09 00:00:00+00:00,94.99,95.94,93.93,94.29,44331195
2016-02-10 00:00:00+00:00,94.27,96.35,94.1,95.92,42343601
2016-02-11 00:00:00+00:00,93.7,94.72,92.59,93.79,50074711
2016-02-12 00:00:00+00:00,93.99,94.5,93.01,94.19,40351381
2016-02-16 00:00:00+00:00,96.64,96.85,94.61,95.02,49057916
2016-02-17 00:00:00+00:00,98.12,98.21,96.15,96.67,44863243
2016-02-18 00:00:00+00:00,96.26,98.89,96.091,98.84,39020983
2016-02-19 00:00:00+00:00,96.04,96.7599,95.8,96,35374173
2016-02-22 00:00:00+00:00,96.88,96.9,95.92,96.31,34280758
2016-02-23 00:00:00+00:00,94.69,96.5,94.55,96.4,31942633
2016-02-24 00:00:00+00:00,96.1,96.38,93.32,93.98,36255745
2016-02-25 00:00:00+00:00,96.76,96.76,95.25,96.05,27582659
2016-02-26 00:00:00+00:00,96.91,98.0237,96.58,97.2,28991131
2016-02-29 00:00:00+00:00,96.69,98.23,96.65,96.86,35216277
2016-03-01 00:00:00+00:00,100.53,100.77,97.42,97.65,50407147
2016-03-02 00:00:00+00:00,100.75,100.89,99.64,100.51,33169560
2016-03-03 00:00:00+00:00,101.5,101.7099,100.45,100.58,36955742
2016-03-04 00:00:00+00:00,103.01,103.75,101.37,102.37,46055100
2016-03-07 00:00:00+00:00,101.87,102.83,100.96,102.39,35915810
2016-03-08 00:00:00+00:00,101.03,101.76,100.4,100.78,31182194
2016-03-09 00:00:00+00:00,101.12,101.58,100.27,101.31,27201683
2016-03-10 00:00:00+00:00,101.17,102.24,100.15,101.41,33513577
2016-03-11 00:00:00+00:00,102.26,102.28,101.5,102.24,27408237
2016-03-14 00:00:00+00:00,102.52,102.91,101.78,101.91,25076062
2016-03-15 00:00:00+00:00,104.58,105.18,103.85,103.96,40067734
2016-03-16 00:00:00+00:00,105.97,106.31,104.59,104.61,38303493
2016-03-17 00:00:00+00:00,105.8,106.47,104.96,105.52,34420705
2016-03-18 00:00:00+00:00,105.92,106.5,105.19,106.34,44205171
2016-03-21 00:00:00+00:00,105.91,107.65,105.1401,105.93,35502678
2016-03-22 00:00:00+00:00,106.72,107.29,105.21,105.25,32444375
2016-03-23 00:00:00+00:00,106.13,107.07,105.9,106.48,25703495
2016-03-24 00:00:00+00:00,105.67,106.25,104.89,105.47,26132955
2016-03-28 00:00:00+00:00,105.19,106.19,105.06,106,19411372
2016-03-29 00:00:00+00:00,107.68,107.79,104.88,104.89,31190083
2016-03-30 00:00:00+00:00,109.56,110.42,108.6,108.65,45601149
2016-03-31 00:00:00+00:00,108.99,109.9,108.88,109.72,25888449
2016-04-01 00:00:00+00:00,109.99,110,108.2,108.78,25873950
2016-04-04 00:00:00+00:00,111.12,112.19,110.27,110.42,37356204
2016-04-05 00:00:00+00:00,109.81,110.73,109.42,109.51,26578652
2016-04-06 00:00:00+00:00,110.96,110.98,109.2,110.23,26404077
2016-04-07 00:00:00+00:00,108.54,110.42,108.121,109.95,31801870
2016-04-08 00:00:00+00:00,108.66,109.77,108.17,108.91,23581740
2016-04-11 00:00:00+00:00,109.02,110.61,108.83,108.97,29407518
2016-04-12 00:00:00+00:00,110.44,110.5,108.66,109.34,27232325
2016-04-13 00:00:00+00:00,112.04,112.34,110.8,110.8,33257316
2016-04-14 00:00:00+00:00,112.1,112.39,111.33,111.62,25473923
2016-04-15 00:00:00+00:00,109.85,112.3,109.73,112.11,46938969
2016-04-18 00:00:00+00:00,107.48,108.95,106.94,108.89,60821461
2016-04-19 00:00:00+00:00,106.91,108,106.23,107.88,32384879
2016-04-20 00:00:00+00:00,107.13,108.09,106.06,106.64,30611030
2016-04-21 00:00:00+00:00,105.97,106.93,105.52,106.93,31552525
2016-04-22 00:00:00+00:00,105.68,106.48,104.62,105.01,33683121
2016-04-25 00:00:00+00:00,105.08,105.65,104.51,105,28031588
2016-04-26 00:00:00+00:00,104.35,105.3,103.91,103.91,56016165
2016-04-27 00:00:00+00:00,97.82,98.71,95.68,96,114602142
2016-04-28 00:00:00+00:00,94.83,97.88,94.25,97.61,82242690
2016-04-29 00:00:00+00:00,93.74,94.72,92.51,93.99,68531478
2016-05-02 00:00:00+00:00,93.64,94.08,92.4,93.965,48160104
2016-05-03 00:00:00+00:00,95.18,95.74,93.68,94.2,56831277
2016-05-04 00:00:00+00:00,94.19,95.9,93.82,95.2,41025475
2016-05-05 00:00:00+00:00,93.24,94.07,92.68,94,35890500
2016-05-06 00:00:00+00:00,92.72,93.45,91.85,93.37,43699886
2016-05-09 00:00:00+00:00,92.79,93.77,92.59,93,32936436
2016-05-10 00:00:00+00:00,93.42,93.57,92.11,93.33,33686836
2016-05-11 00:00:00+00:00,92.51,93.57,92.46,93.48,28719109
2016-05-12 00:00:00+00:00,90.34,92.78,89.47,92.72,76314690
2016-05-13 00:00:00+00:00,90.52,91.67,90,90,44392765
2016-05-16 00:00:00+00:00,93.88,94.39,91.65,92.39,61259756
2016-05-17 00:00:00+00:00,93.49,94.7,93.01,94.55,46916939
2016-05-18 00:00:00+00:00,94.56,95.21,93.89,94.16,42062391
2016-05-19 00:00:00+00:00,94.2,94.64,93.57,94.64,30442100
2016-05-20 00:00:00+00:00,95.22,95.43,94.52,94.64,32025968
2016-05-23 00:00:00+00:00,96.43,97.19,95.67,95.87,38018643
2016-05-24 00:00:00+00:00,97.9,98.09,96.84,97.22,35140174
2016-05-25 00:00:00+00:00,99.62,99.74,98.11,98.67,38642108
2016-05-26 00:00:00+00:00,100.41,100.73,98.64,99.68,56331159
2016-05-27 00:00:00+00:00,100.35,100.47,99.245,99.44,36341240
2016-05-31 00:00:00+00:00,99.86,100.4,98.82,99.6,42307212
2016-06-01 00:00:00+00:00,98.46,99.54,98.33,99.02,29173285
2016-06-02 00:00:00+00:00,97.72,97.84,96.63,97.6,40191600
2016-06-03 00:00:00+00:00,97.92,98.27,97.45,97.79,28504888
2016-06-06 00:00:00+00:00,98.63,101.89,97.55,97.99,23292504
2016-06-07 00:00:00+00:00,99.03,99.87,98.96,99.25,22409450
2016-06-08 00:00:00+00:00,98.94,99.56,98.68,99.02,20848131
2016-06-09 00:00:00+00:00,99.65,99.99,98.46,98.5,26601354
2016-06-10 00:00:00+00:00,98.83,99.3457,98.48,98.53,31712936
2016-06-13 00:00:00+00:00,97.34,99.12,97.1,98.69,38020494
2016-06-14 00:00:00+00:00,97.46,98.475,96.75,97.32,31931944
2016-06-15 00:00:00+00:00,97.14,98.41,97.03,97.82,29445227
2016-06-16 00:00:00+00:00,97.55,97.75,96.07,96.45,31326815
2016-06-17 00:00:00+00:00,95.33,96.65,95.3,96.62,61008219
2016-06-20 00:00:00+00:00,95.1,96.57,95.03,96,34411901
2016-06-21 00:00:00+00:00,95.91,96.35,94.676,94.94,35546358
2016-06-22 00:00:00+00:00,95.55,96.89,95.35,96.25,29219122
2016-06-23 00:00:00+00:00,96.1,96.29,95.25,95.94,32240187
2016-06-24 00:00:00+00:00,93.4,94.655,92.65,92.91,75311356
2016-06-27 00:00:00+00:00,92.04,93.05,91.5,93,46622188
2016-06-28 00:00:00+00:00,93.59,93.66,92.14,92.9,40444914
2016-06-29 00:00:00+00:00,94.4,94.55,93.63,93.97,36531006
2016-06-30 00:00:00+00:00,95.6,95.77,94.3,94.44,35836356
2016-07-01 00:00:00+00:00,95.89,96.465,95.33,95.49,26026540
2016-07-05 00:00:00+00:00,94.99,95.4,94.46,95.39,27705210
2016-07-06 00:00:00+00:00,95.53,95.66,94.37,94.6,30949090
2016-07-07 00:00:00+00:00,95.94,96.5,95.62,95.7,25139558
2016-07-08 00:00:00+00:00,96.68,96.89,96.05,96.49,28912103
2016-07-11 00:00:00+00:00,96.98,97.65,96.73,96.75,23794945
2016-07-12 00:00:00+00:00,97.42,97.7,97.12,97.17,24167463
2016-07-13 00:00:00+00:00,96.87,97.67,96.84,97.41,25892171
2016-07-14 00:00:00+00:00,98.79,98.99,97.32,97.39,38918997
2016-07-15 00:00:00+00:00,98.78,99.3,98.5,98.92,30136990
2016-07-18 00:00:00+00:00,99.83,100.13,98.6,98.7,36493867
2016-07-19 00:00:00+00:00,99.87,100,99.34,99.56,23779924
2016-07-20 00:00:00+00:00,99.96,100.46,99.735,100,26275968
2016-07-21 00:00:00+00:00,99.43,101,99.13,99.83,32702028
2016-07-22 00:00:00+00:00,98.66,99.3,98.31,99.26,28313669
2016-07-25 00:00:00+00:00,97.34,98.84,96.92,98.25,40382921
2016-07-26 00:00:00+00:00,96.67,97.97,96.42,96.82,56239822
2016-07-27 00:00:00+00:00,102.95,104.35,102.75,104.265,92344820
2016-07-28 00:00:00+00:00,104.34,104.45,102.82,102.83,39869839
2016-07-29 00:00:00+00:00,104.21,104.55,103.68,104.19,27733688
2016-08-01 00:00:00+00:00,106.05,106.15,104.41,104.41,38167871
2016-08-02 00:00:00+00:00,104.48,106.07,104,106.05,33816556
2016-08-03 00:00:00+00:00,105.79,105.84,104.77,104.81,30202641
2016-08-04 00:00:00+00:00,105.87,106,105.28,105.58,27408650
2016-08-05 00:00:00+00:00,107.48,107.65,106.18,106.27,40553402
2016-08-08 00:00:00+00:00,108.37,108.37,107.16,107.52,28037220
2016-08-09 00:00:00+00:00,108.81,108.94,108.01,108.23,26315204
2016-08-10 00:00:00+00:00,108,108.9,107.76,108.71,24008505
2016-08-11 00:00:00+00:00,107.93,108.93,107.85,108.52,27484506
2016-08-12 00:00:00+00:00,108.18,108.44,107.78,107.78,18660434
2016-08-15 00:00:00+00:00,109.48,109.54,108.08,108.14,25868209
2016-08-16 00:00:00+00:00,109.38,110.23,109.21,109.63,33794448
2016-08-17 00:00:00+00:00,109.22,109.37,108.34,109.1,25355976
2016-08-18 00:00:00+00:00,109.08,109.6,109.02,109.23,21984703
2016-08-19 00:00:00+00:00,109.36,109.69,108.36,108.77,25368072
2016-08-22 00:00:00+00:00,108.51,109.1,107.85,108.86,25820230
2016-08-23 00:00:00+00:00,108.85,109.32,108.53,108.59,21257669
2016-08-24 00:00:00+00:00,108.03,108.75,107.68,108.565,23675081
2016-08-25 00:00:00+00:00,107.57,107.88,106.68,107.39,25086248
2016-08-26 00:00:00+00:00,106.94,107.95,106.31,107.41,27766291
2016-08-29 00:00:00+00:00,106.82,107.44,106.29,106.62,24970300
2016-08-30 00:00:00+00:00,106,106.5,105.5,105.8,24863945
2016-08-31 00:00:00+00:00,106.1,106.5699,105.64,105.66,29662406
2016-09-01 00:00:00+00:00,106.73,106.8,105.62,106.14,26701523
2016-09-02 00:00:00+00:00,107.73,108,106.82,107.7,26802450
2016-09-06 00:00:00+00:00,107.7,108.3,107.51,107.9,26880391
2016-09-07 00:00:00+00:00,108.36,108.76,107.07,107.83,42364328
2016-09-08 00:00:00+00:00,105.52,107.27,105.24,107.25,53002026
2016-09-09 00:00:00+00:00,103.13,105.72,103.13,104.64,46556984
2016-09-12 00:00:00+00:00,105.44,105.72,102.53,102.65,45292770
2016-09-13 00:00:00+00:00,107.95,108.79,107.24,107.51,62176190
2016-09-14 00:00:00+00:00,111.77,113.03,108.6,108.73,112340318
2016-09-15 00:00:00+00:00,115.57,115.73,113.49,113.86,90613177
2016-09-16 00:00:00+00:00,114.92,116.13,114.04,115.12,79886911
2016-09-19 00:00:00+00:00,113.58,116.18,113.25,115.19,47023046
2016-09-20 00:00:00+00:00,113.57,114.12,112.51,113.05,34514269
2016-09-21 00:00:00+00:00,113.55,113.989,112.441,113.85,36003185
2016-09-22 00:00:00+00:00,114.62,114.94,114,114.35,31073984
2016-09-23 00:00:00+00:00,112.71,114.79,111.55,114.42,52481151
2016-09-26 00:00:00+00:00,112.88,113.39,111.55,111.64,29869442
2016-09-27 00:00:00+00:00,113.09,113.18,112.34,113,24607412
2016-09-28 00:00:00+00:00,113.95,114.64,113.43,113.69,29641085
2016-09-29 00:00:00+00:00,112.18,113.8,111.8,113.16,35886990
2016-09-30 00:00:00+00:00,113.05,113.37,111.8,112.46,36379106
2016-10-03 00:00:00+00:00,112.52,113.05,112.28,112.71,21701760
2016-10-04 00:00:00+00:00,113,114.31,112.63,113.06,29736835
2016-10-05 00:00:00+00:00,113.05,113.66,112.69,113.4,21453089
2016-10-06 00:00:00+00:00,113.89,114.34,113.13,113.7,28779313
2016-10-07 00:00:00+00:00,114.06,114.56,113.51,114.31,24358443
2016-10-10 00:00:00+00:00,116.05,116.75,114.72,115.02,36235956
2016-10-11 00:00:00+00:00,116.3,118.69,116.2,117.7,64041043
2016-10-12 00:00:00+00:00,117.34,117.98,116.75,117.35,37586787
2016-10-13 00:00:00+00:00,116.98,117.44,115.72,116.79,35192406
2016-10-14 00:00:00+00:00,117.63,118.17,117.13,117.88,35652191
2016-10-17 00:00:00+00:00,117.55,117.84,116.78,117.33,23624896
2016-10-18 00:00:00+00:00,117.47,118.21,117.45,118.18,24553478
2016-10-19 00:00:00+00:00,117.12,117.76,113.8,117.25,20034594
2016-10-20 00:00:00+00:00,117.06,117.38,116.33,116.86,24125801
2016-10-21 00:00:00+00:00,116.6,116.91,116.28,116.81,23192665
2016-10-24 00:00:00+00:00,117.65,117.74,117,117.1,23538673
2016-10-25 00:00:00+00:00,118.25,118.36,117.31,117.95,48128970
2016-10-26 00:00:00+00:00,115.59,115.7,113.31,114.31,66134219
2016-10-27 00:00:00+00:00,114.48,115.86,114.1,115.39,34562045
2016-10-28 00:00:00+00:00,113.72,115.21,113.45,113.87,37861662
2016-10-31 00:00:00+00:00,113.54,114.23,113.2,113.65,26419398
2016-11-01 00:00:00+00:00,111.49,113.77,110.53,113.46,43825812
2016-11-02 00:00:00+00:00,111.59,112.35,111.23,111.4,28331709
2016-11-03 00:00:00+00:00,109.83,111.46,109.55,110.98,26932602
2016-11-04 00:00:00+00:00,108.84,110.25,108.11,108.53,30836997
2016-11-07 00:00:00+00:00,110.41,110.51,109.46,110.08,32560000
2016-11-08 00:00:00+00:00,111.06,111.72,109.7,110.31,24254179
2016-11-09 00:00:00+00:00,110.88,111.32,108.05,109.88,59176361
2016-11-10 00:00:00+00:00,107.79,111.09,105.83,111.09,57134541
2016-11-11 00:00:00+00:00,108.43,108.87,106.55,107.12,34143898
2016-11-14 00:00:00+00:00,105.71,107.809,104.08,107.71,51175504
2016-11-15 00:00:00+00:00,107.11,107.68,106.1593,106.57,32264510
2016-11-16 00:00:00+00:00,109.99,110.23,106.6,106.7,58840522
2016-11-17 00:00:00+00:00,109.95,110.35,108.83,109.81,27632003
2016-11-18 00:00:00+00:00,110.06,110.54,109.66,109.72,28428917
2016-11-21 00:00:00+00:00,111.73,111.99,110.01,110.12,29264571
2016-11-22 00:00:00+00:00,111.8,112.42,111.4,111.95,25965534
2016-11-23 00:00:00+00:00,111.23,111.51,110.33,111.36,27426394
2016-11-25 00:00:00+00:00,111.79,111.87,110.95,111.13,11475922
2016-11-28 00:00:00+00:00,111.57,112.465,111.39,111.43,27193983
2016-11-29 00:00:00+00:00,111.46,112.03,110.07,110.78,28528750
2016-11-30 00:00:00+00:00,110.52,112.2,110.27,111.6,36162258
2016-12-01 00:00:00+00:00,109.49,110.94,109.03,110.365,37086862
2016-12-02 00:00:00+00:00,109.9,110.09,108.85,109.17,26527997
2016-12-05 00:00:00+00:00,109.11,110.03,108.25,110,34324540
2016-12-06 00:00:00+00:00,109.95,110.36,109.19,109.5,26195462
2016-12-07 00:00:00+00:00,111.03,111.19,109.16,109.26,29998719
2016-12-08 00:00:00+00:00,112.12,112.43,110.6,110.86,27068316
2016-12-09 00:00:00+00:00,113.95,114.7,112.31,112.31,34402627
2016-12-12 00:00:00+00:00,113.3,115,112.49,113.29,26374377
2016-12-13 00:00:00+00:00,115.19,115.92,113.75,113.84,43733811
2016-12-14 00:00:00+00:00,115.19,116.2,114.98,115.04,34031834
2016-12-15 00:00:00+00:00,115.82,116.73,115.23,115.38,46524544
2016-12-16 00:00:00+00:00,115.97,116.5,115.645,116.47,44351134
2016-12-19 00:00:00+00:00,116.64,117.38,115.75,115.8,27779423
2016-12-20 00:00:00+00:00,116.95,117.5,116.68,116.74,21424965
2016-12-21 00:00:00+00:00,117.06,117.4,116.78,116.8,23783165
2016-12-22 00:00:00+00:00,116.29,116.51,115.64,116.35,26085854
2016-12-23 00:00:00+00:00,116.52,116.52,115.59,115.59,14249484
2016-12-27 00:00:00+00:00,117.26,117.8,116.49,116.52,18296855
2016-12-28 00:00:00+00:00,116.76,118.0166,116.2,117.52,20905892
2016-12-29 00:00:00+00:00,116.73,117.1095,116.4,116.45,15039519
2016-12-30 00:00:00+00:00,115.82,117.2,115.43,116.65,30586265
2017-01-03 00:00:00+00:00,116.15,116.33,114.76,115.8,28781865
2017-01-04 00:00:00+00:00,116.02,116.51,115.75,115.85,21118116
2017-01-05 00:00:00+00:00,116.61,116.8642,115.81,115.92,22193587
2017-01-06 00:00:00+00:00,117.91,118.16,116.47,116.78,31751900
2017-01-09 00:00:00+00:00,118.99,119.43,117.94,117.95,33561948
2017-01-10 00:00:00+00:00,119.11,119.38,118.3,118.77,24462051
2017-01-11 00:00:00+00:00,119.75,119.93,118.6,118.74,27588593
2017-01-12 00:00:00+00:00,119.25,119.3,118.21,118.895,27086220
2017-01-13 00:00:00+00:00,119.04,119.62,118.81,119.11,26111948
2017-01-17 00:00:00+00:00,120,120.24,118.22,118.34,34439843
2017-01-18 00:00:00+00:00,119.99,120.5,119.71,120,23712961
2017-01-19 00:00:00+00:00,119.78,120.09,119.37,119.4,25597291
2017-01-20 00:00:00+00:00,120,120.45,119.7346,120.45,32597892
2017-01-23 00:00:00+00:00,120.08,120.81,119.77,120,22050218
2017-01-24 00:00:00+00:00,119.97,120.1,119.5,119.55,23211038
2017-01-25 00:00:00+00:00,121.88,122.1,120.28,120.42,32586673
2017-01-26 00:00:00+00:00,121.94,122.44,121.6,121.67,26337576
2017-01-27 00:00:00+00:00,121.95,122.35,121.6,122.14,20562944
2017-01-30 00:00:00+00:00,121.63,121.63,120.66,120.93,30377503
2017-01-31 00:00:00+00:00,121.35,121.39,120.62,121.15,49200993
2017-02-01 00:00:00+00:00,128.75,130.49,127.01,127.03,111985040
2017-02-02 00:00:00+00:00,128.53,129.39,127.78,127.975,33710411
2017-02-03 00:00:00+00:00,129.08,129.19,128.16,128.31,24507301
2017-02-06 00:00:00+00:00,130.29,130.5,128.9,129.13,26845924
2017-02-07 00:00:00+00:00,131.53,132.09,130.45,130.54,38183841
2017-02-08 00:00:00+00:00,132.04,132.22,131.22,131.35,23004072
2017-02-09 00:00:00+00:00,132.42,132.445,131.12,131.65,28349859
2017-02-10 00:00:00+00:00,132.12,132.94,132.05,132.46,20065458
2017-02-13 00:00:00+00:00,133.29,133.82,132.75,133.08,23035421
2017-02-14 00:00:00+00:00,135.02,135.09,133.25,133.47,33226223
2017-02-15 00:00:00+00:00,135.51,136.27,134.62,135.52,35623100
2017-02-16 00:00:00+00:00,135.345,135.9,134.8398,135.67,22584555
2017-02-17 00:00:00+00:00,135.72,135.83,135.1,135.1,22198197
2017-02-21 00:00:00+00:00,136.7,136.75,135.98,136.23,24507156
2017-02-22 00:00:00+00:00,137.11,137.12,136.11,136.43,20836932
2017-02-23 00:00:00+00:00,136.53,137.48,136.3,137.38,20788186
2017-02-24 00:00:00+00:00,136.66,136.66,135.28,135.91,21776585
2017-02-27 00:00:00+00:00,136.93,137.435,136.28,137.14,20257426
2017-02-28 00:00:00+00:00,136.99,137.435,136.7,137.08,23482860
2017-03-01 00:00:00+00:00,139.79,140.15,137.595,137.89,36414585
2017-03-02 00:00:00+00:00,138.96,140.2786,138.76,140,26210984
2017-03-03 00:00:00+00:00,139.78,139.83,138.59,138.78,21571121
2017-03-06 00:00:00+00:00,139.34,139.77,138.5959,139.365,21750044
2017-03-07 00:00:00+00:00,139.52,139.98,138.79,139.06,17446297
2017-03-08 00:00:00+00:00,139,139.8,138.82,138.95,18707236
2017-03-09 00:00:00+00:00,138.68,138.79,137.05,138.74,22155904
2017-03-10 00:00:00+00:00,139.14,139.3571,138.64,139.25,19612801
2017-03-13 00:00:00+00:00,139.2,139.43,138.82,138.85,17421717
2017-03-14 00:00:00+00:00,138.99,139.65,138.84,139.3,15309065
2017-03-15 00:00:00+00:00,140.46,140.7501,139.025,139.41,25691774
2017-03-16 00:00:00+00:00,140.69,141.02,140.26,140.72,19231998
2017-03-17 00:00:00+00:00,139.99,141,139.89,141,43884952
2017-03-20 00:00:00+00:00,141.46,141.5,140.23,140.4,21542038
2017-03-21 00:00:00+00:00,139.84,142.8,139.73,142.11,39529912
2017-03-22 00:00:00+00:00,141.42,141.6,139.76,139.845,25860165
2017-03-23 00:00:00+00:00,140.92,141.5844,140.61,141.26,20346301
2017-03-24 00:00:00+00:00,140.64,141.74,140.35,141.5,22395563
2017-03-27 00:00:00+00:00,140.88,141.22,138.62,139.39,23575094
2017-03-28 00:00:00+00:00,143.8,144.04,140.62,140.91,33374805
2017-03-29 00:00:00+00:00,144.12,144.49,143.19,143.68,29189955
2017-03-30 00:00:00+00:00,143.93,144.5,143.5,144.19,21207252
2017-03-31 00:00:00+00:00,143.66,144.27,143.01,143.72,19661651
2017-04-03 00:00:00+00:00,143.7,144.12,143.05,143.71,19985714
2017-04-04 00:00:00+00:00,144.77,144.89,143.17,143.25,19891354
2017-04-05 00:00:00+00:00,144.02,145.46,143.81,144.22,27717854
2017-04-06 00:00:00+00:00,143.66,144.52,143.45,144.29,21149034
2017-04-07 00:00:00+00:00,143.34,144.18,143.27,143.73,16658543
2017-04-10 00:00:00+00:00,143.17,143.8792,142.9,143.6,18933397
2017-04-11 00:00:00+00:00,141.63,143.35,140.06,142.94,30379376
2017-04-12 00:00:00+00:00,141.8,142.15,141.01,141.6,20350000
2017-04-13 00:00:00+00:00,141.05,142.38,141.05,141.91,17822880
2017-04-17 00:00:00+00:00,141.83,141.88,140.87,141.48,16582094
2017-04-18 00:00:00+00:00,141.2,142.04,141.11,141.41,14697544
2017-04-19 00:00:00+00:00,140.68,142,140.45,141.88,17328375
2017-04-20 00:00:00+00:00,142.44,142.92,141.16,141.22,23319562
2017-04-21 00:00:00+00:00,142.27,142.68,141.85,142.44,17320928
2017-04-24 00:00:00+00:00,143.64,143.95,143.18,143.5,17116599
2017-04-25 00:00:00+00:00,144.53,144.9,143.87,143.91,18216472
2017-04-26 00:00:00+00:00,143.68,144.6,143.3762,144.47,19614287
2017-04-27 00:00:00+00:00,143.79,144.16,143.31,143.9225,13948980
2017-04-28 00:00:00+00:00,143.65,144.3,143.27,144.09,20247187
2017-05-01 00:00:00+00:00,146.58,147.2,144.96,145.1,32818760
2017-05-02 00:00:00+00:00,147.51,148.09,146.84,147.54,39752670
2017-05-03 00:00:00+00:00,147.06,147.49,144.27,145.59,45142806
2017-05-04 00:00:00+00:00,146.53,147.14,145.81,146.52,23275690
2017-05-05 00:00:00+00:00,148.96,148.98,146.76,146.76,26787359
2017-05-08 00:00:00+00:00,153.01,153.7,149.03,149.03,48339210
2017-05-09 00:00:00+00:00,153.99,154.88,153.45,153.87,35942435
2017-05-10 00:00:00+00:00,153.26,153.94,152.11,153.63,25670456
2017-05-11 00:00:00+00:00,153.95,154.07,152.31,152.45,25596687
